evaluator,return,th,hr,alpha,pctl
eval_at,"[0.043215211754537596, 11.733924611973393, 50, 294]",0.9897769768843113,25.055555555555554,0.0,82.1999999999993
eval_at,"[0.043215211754537596, 11.57427937915743, 50, 290]",0.9978493965803924,25.055555555555554,0.0,82.2999999999993
eval_at,"[0.04235090751944685, 11.694013303769403, 49, 293]",1.0053195164055206,25.055555555555554,0.0,82.3999999999993
eval_at,"[0.04407951598962835, 11.893569844789358, 51, 298]",1.012729071126864,25.055555555555554,0.0,82.49999999999929
eval_at,"[0.043215211754537596, 11.97339246119734, 50, 300]",1.0212012445845005,25.055555555555554,0.0,82.59999999999928
eval_at,"[0.043215211754537596, 11.933481152993348, 50, 299]",1.0288480625510739,25.055555555555554,0.0,82.69999999999928
eval_at,"[0.043215211754537596, 12.053215077605323, 50, 302]",1.0364466549899585,25.055555555555554,0.0,82.79999999999927
eval_at,"[0.04235090751944685, 12.133037694013305, 49, 304]",1.0447531676847934,25.055555555555554,0.0,82.89999999999927
eval_at,"[0.04407951598962835, 12.01330376940133, 51, 301]",1.052046719069905,25.055555555555554,0.0,82.99999999999926
eval_at,"[0.04407951598962835, 12.053215077605323, 51, 302]",1.0606956413830442,25.055555555555554,0.0,83.09999999999926
eval_at,"[0.0449438202247191, 11.853658536585368, 52, 297]",1.06865876662228,25.055555555555554,0.0,83.19999999999925
eval_at,"[0.046672428694900604, 11.65410199556541, 54, 292]",1.075456827055298,25.055555555555554,0.0,83.29999999999924
eval_at,"[0.046672428694900604, 11.853658536585368, 54, 297]",1.0847243082565057,25.055555555555554,0.0,83.39999999999924
eval_at,"[0.04753673292999136, 11.733924611973393, 55, 294]",1.0934449408935607,25.055555555555554,0.0,83.49999999999923
eval_at,"[0.04753673292999136, 11.694013303769403, 55, 293]",1.0997000492255828,25.055555555555554,0.0,83.59999999999923
eval_at,"[0.04753673292999136, 11.733924611973393, 55, 294]",1.107153428536095,25.055555555555554,0.0,83.69999999999922
eval_at,"[0.046672428694900604, 11.61419068736142, 54, 291]",1.115912322815858,25.055555555555554,0.0,83.79999999999922
eval_at,"[0.04840103716508211, 11.773835920177385, 56, 295]",1.1237389655846917,25.055555555555554,0.0,83.89999999999921
eval_at,"[0.046672428694900604, 11.893569844789358, 54, 298]",1.1304109932904916,25.055555555555554,0.0,83.9999999999992
eval_at,"[0.046672428694900604, 12.093126385809313, 54, 303]",1.1367593360752144,25.055555555555554,0.0,84.0999999999992
eval_at,"[0.045808124459809856, 12.172949002217296, 53, 305]",1.1443973256266868,25.055555555555554,0.0,84.19999999999919
eval_at,"[0.043215211754537596, 12.093126385809313, 50, 303]",1.1518443734080932,25.055555555555554,0.0,84.29999999999919
eval_at,"[0.04407951598962835, 11.853658536585368, 51, 297]",1.159132952684874,25.055555555555554,0.0,84.39999999999918
eval_at,"[0.04407951598962835, 11.853658536585368, 51, 297]",1.1674124609563803,25.055555555555554,0.0,84.49999999999918
eval_at,"[0.045808124459809856, 11.97339246119734, 53, 300]",1.1731454079789643,25.055555555555554,0.0,84.59999999999917
eval_at,"[0.045808124459809856, 11.853658536585368, 53, 297]",1.1792760849923576,25.055555555555554,0.0,84.69999999999916
eval_at,"[0.0449438202247191, 11.853658536585368, 52, 297]",1.188098467779188,25.055555555555554,0.0,84.79999999999916
eval_at,"[0.045808124459809856, 11.813747228381375, 53, 296]",1.1960001733073429,25.055555555555554,0.0,84.89999999999915
eval_at,"[0.045808124459809856, 11.813747228381375, 53, 296]",1.2035442201812074,25.055555555555554,0.0,84.99999999999915
eval_at,"[0.046672428694900604, 11.65410199556541, 54, 292]",1.2091222799981889,25.055555555555554,0.0,85.09999999999914
eval_at,"[0.04753673292999136, 11.494456762749447, 55, 288]",1.218387869395534,25.055555555555554,0.0,85.19999999999914
eval_at,"[0.049265341400172864, 11.57427937915743, 57, 290]",1.2252197681981172,25.055555555555554,0.0,85.29999999999913
