pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
96,2.4108684062957764,54.5,0.31505726248025917,0.5479688850475367,46.257206208425714,634,1159,1793
96,2.4108684062957764,55.0,0.3389676302671434,0.550561797752809,45.8580931263858,637,1149,1786
96,2.4108684062957764,55.5,0.3645749361813069,0.5514261019878998,45.578713968957864,638,1142,1780
96,2.4108684062957764,56.0,0.39140142560005203,0.5522904062229905,45.17960088691795,639,1132,1771
96,2.4108684062957764,56.5,0.41504099562764146,0.5531547104580813,44.980044345897994,640,1127,1767
96,2.4108684062957764,57.0,0.44056806743144966,0.5566119273984442,44.86031042128602,644,1124,1768
96,2.4108684062957764,57.5,0.4665187224745748,0.5566119273984442,44.660753880266064,644,1119,1763
96,2.4108684062957764,58.0,0.49211507201194743,0.5583405358686258,44.700665188470055,646,1120,1766
96,2.4108684062957764,58.5,0.5186520197987549,0.5583405358686258,44.26164079822615,646,1109,1755
96,2.4108684062957764,59.0,0.5464034575223923,0.5600691443388073,43.90243902439023,648,1100,1748
96,2.4108684062957764,59.5,0.5741815111041066,0.5652549697493517,43.70288248337028,654,1095,1749
96,2.4108684062957764,60.0,0.602006649971008,0.5661192739844425,42.98447893569844,655,1077,1732
96,2.4108684062957764,60.5,0.6302199316024781,0.567847882454624,42.7050997782705,657,1070,1727
96,2.4108684062957764,61.0,0.6561722189188003,0.5669835782195333,42.42572062084256,656,1063,1719
96,2.4108684062957764,61.5,0.6826673725247377,0.5687121866897148,42.78492239467848,658,1072,1730
96,2.4108684062957764,62.0,0.7107366490364079,0.567847882454624,42.46563192904655,657,1064,1721
96,2.4108684062957764,62.5,0.737912654876709,0.5704407951598963,42.22616407982261,660,1058,1718
96,2.4108684062957764,63.0,0.7680372673273086,0.5704407951598963,41.66740576496673,660,1044,1704
96,2.4108684062957764,63.5,0.7972364473342896,0.5695764909248056,41.54767184035476,659,1041,1700
96,2.4108684062957764,64.0,0.8321610045433045,0.5687121866897148,41.46784922394678,658,1039,1697
96,2.4108684062957764,64.5,0.8608802255988119,0.5695764909248056,40.94900221729489,659,1026,1685
96,2.4108684062957764,65.0,0.8902365356683731,0.5721694036300777,40.31042128603104,662,1010,1672
96,2.4108684062957764,65.5,0.9228596609830857,0.5721694036300777,40.07095343680709,662,1004,1666
96,2.4108684062957764,66.0,0.9532556581497192,0.5730337078651685,39.87139689578713,663,999,1662
96,2.4108684062957764,66.5,0.9844838508963588,0.5704407951598963,39.39246119733924,660,987,1647
96,2.4108684062957764,67.0,1.0214711737632753,0.567847882454624,38.913525498891346,657,975,1632
96,2.4108684062957764,67.5,1.056541234254837,0.5669835782195333,38.195121951219505,656,957,1613
96,2.4108684062957764,68.0,1.091493272781373,0.5661192739844425,37.756097560975604,655,946,1601
96,2.4108684062957764,68.5,1.1286953216791158,0.5669835782195333,37.716186252771614,656,945,1601
96,2.4108684062957764,69.0,1.1658565902709959,0.5669835782195333,37.237250554323715,656,933,1589
96,2.4108684062957764,69.5,1.2006365740299223,0.5713050993949871,37.117516629711744,661,930,1591
96,2.4108684062957764,70.0,1.2379778504371641,0.5738980121002593,36.35920177383591,664,911,1575
96,2.4108684062957764,70.5,1.2782547640800472,0.5721694036300777,35.84035476718403,662,898,1560
96,2.4108684062957764,71.0,1.3132779443264007,0.5756266205704408,35.48115299334811,666,889,1555
96,2.4108684062957764,71.5,1.3467540919780732,0.5764909248055315,34.88248337028824,667,874,1541
