pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
98,2.6745355892181393,80.5,2.2400103437900545,0.5315471045808124,29.733924611973396,615,745,1360
98,2.6745355892181393,81.0,2.3093816184997573,0.5298184961106309,28.89578713968958,613,724,1337
98,2.6745355892181393,81.5,2.389580998420715,0.5306828003457217,28.017738359201775,614,702,1316
98,2.6745355892181393,82.0,2.465525913238525,0.5246326707000865,27.179600886917964,607,681,1288
98,2.6745355892181393,82.5,2.550545418262481,0.5237683664649957,26.261640798226168,606,658,1264
98,2.6745355892181393,83.0,2.642178962230681,0.5203111495246326,25.223946784922397,602,632,1234
98,2.6745355892181393,83.5,2.743435935974121,0.5185825410544511,24.62527716186253,600,617,1217
98,2.6745355892181393,84.0,2.838485832214352,0.5194468452895419,23.388026607538805,601,586,1187
98,2.6745355892181393,84.5,2.9505861079692837,0.5168539325842697,22.78935698447894,598,571,1169
98,2.6745355892181393,85.0,3.0633385419845585,0.5116681071737251,22.19068736141907,592,556,1148
98,2.6745355892181393,85.5,3.188520919084548,0.5099394987035436,21.272727272727273,590,533,1123
98,2.6745355892181393,86.0,3.3199927473068236,0.5056179775280899,20.394678492239468,585,511,1096
98,2.6745355892181393,86.5,3.461715782880787,0.5012964563526361,19.955654101995567,580,500,1080
98,2.6745355892181393,87.0,3.611596016883839,0.49265341400172863,19.07760532150776,570,478,1048
98,2.6745355892181393,87.5,3.757173776626587,0.48314606741573035,18.31929046563193,559,459,1018
98,2.6745355892181393,88.0,3.9160948753356952,0.47796024200518583,17.92017738359202,553,449,1002
98,2.6745355892181393,88.5,4.093383531570432,0.4701815038893691,17.24168514412417,544,432,976
98,2.6745355892181393,89.0,4.248846001625061,0.46499567847882456,17.002217294900223,538,426,964
98,2.6745355892181393,89.5,4.422906408309941,0.4546240276577355,16.124168514412418,526,404,930
98,2.6745355892181393,90.0,4.612645578384398,0.44857389801210024,15.685144124168515,519,393,912
98,2.6745355892181393,90.5,4.830001890659335,0.43215211754537597,15.006651884700666,500,376,876
98,2.6745355892181393,91.0,5.0861229276657305,0.4131374243733794,14.328159645232818,478,359,837
98,2.6745355892181393,91.5,5.32815319776535,0.39844425237683667,13.809312638580932,461,346,807
