Recall,FP_h,TP,FP,evaluator,theta,pctl,theta_q,theta_p,pctl_q,pctl_p
0.5626620570440796,48.57206208425721,651,1217,eval_union,,99.5,2.4292186498641963,0.9576035112142568,97.0,67.0
0.5617977528089888,48.1729490022173,650,1207,eval_union,,99.5,2.4292186498641963,0.9907978430390358,97.0,67.5
0.5652549697493517,47.77383592017739,654,1197,eval_union,,99.5,2.4292186498641963,1.0248948192596439,97.0,68.0
0.5635263612791702,47.49445676274945,652,1190,eval_union,,99.5,2.4292186498641963,1.0617841202020648,97.0,68.5
0.5669835782195333,46.61640798226164,656,1168,eval_union,,99.5,2.4292186498641963,1.0956259822845453,97.0,69.0
0.567847882454624,45.85809312638581,657,1149,eval_union,,99.5,2.4292186498641963,1.1298832172155377,97.0,69.5
0.5704407951598963,45.019955654102,660,1128,eval_union,,99.5,2.4292186498641963,1.1659016728401184,97.0,70.0
0.5713050993949871,44.42128603104213,661,1113,eval_union,,99.5,2.4292186498641963,1.2029517996311185,97.0,70.5
0.5695764909248056,43.82261640798227,659,1098,eval_union,,99.5,2.4292186498641963,1.2367551493644713,97.0,71.0
0.567847882454624,43.024390243902445,657,1078,eval_union,,99.5,2.4292186498641963,1.2753512686491013,97.0,71.5
0.5704407951598963,42.505543237250556,660,1065,eval_union,,99.5,2.4292186498641963,1.313337516784667,97.0,72.0
0.5704407951598963,41.667405764966745,660,1044,eval_union,,99.5,2.4292186498641963,1.3550862908363333,97.0,72.5
0.5713050993949871,41.18847006651885,661,1032,eval_union,,99.5,2.4292186498641963,1.4004395008087156,97.0,73.0
0.5704407951598963,40.709534368070955,660,1020,eval_union,,99.5,2.4292186498641963,1.447225480079651,97.0,73.5
0.5669835782195333,39.951219512195124,656,1001,eval_union,,99.5,2.4292186498641963,1.4940763139724755,97.0,74.0
0.5652549697493517,38.99334811529934,654,977,eval_union,,99.5,2.4292186498641963,1.5394434517621989,97.0,74.5
0.5617977528089888,38.47450110864745,650,964,eval_union,,99.5,2.4292186498641963,1.5910484492778778,97.0,75.0
0.5617977528089888,38.07538802660754,650,954,eval_union,,99.5,2.4292186498641963,1.637551926970482,97.0,75.5
0.560933448573898,37.91574279379158,649,950,eval_union,,99.5,2.4292186498641963,1.6867225074768064,97.0,76.0
0.5583405358686258,37.75609756097561,646,946,eval_union,,99.5,2.4292186498641963,1.7353397941589357,97.0,76.5
0.5531547104580813,37.19733924611974,640,932,eval_union,,99.5,2.4292186498641963,1.789190582036973,97.0,77.0
0.5479688850475367,36.39911308203991,634,912,eval_union,,99.5,2.4292186498641963,1.845455855131149,97.0,77.5
0.5479688850475367,35.60088691796009,634,892,eval_union,,99.5,2.4292186498641963,1.907536187171936,97.0,78.0
0.5462402765773552,35.04212860310422,632,878,eval_union,,99.5,2.4292186498641963,1.968847541213037,97.0,78.5
0.543647363872083,34.32372505543238,629,860,eval_union,,99.5,2.4292186498641963,2.030156440734863,97.0,79.0
0.5393258426966292,33.565410199556545,624,841,eval_union,,99.5,2.4292186498641963,2.1054047334194186,97.0,79.5
0.5384615384615384,32.926829268292686,623,825,eval_union,,99.5,2.4292186498641963,2.1719389438629153,97.0,80.0
0.5384615384615384,32.208425720620845,623,807,eval_union,,99.5,2.4292186498641963,2.2400103437900545,97.0,80.5
0.5375972342264477,31.29046563192905,622,784,eval_union,,99.5,2.4292186498641963,2.3093816184997573,97.0,81.0
0.5384615384615384,30.412416851441243,623,762,eval_union,,99.5,2.4292186498641963,2.389580998420715,97.0,81.5
0.5324114088159032,29.57427937915743,616,741,eval_union,,99.5,2.4292186498641963,2.465525913238525,97.0,82.0
0.5315471045808124,28.696230598669626,615,719,eval_union,,99.5,2.4292186498641963,2.550545418262481,97.0,82.5
0.5289541918755402,27.618625277161865,612,692,eval_union,,99.5,2.4292186498641963,2.642178962230681,97.0,83.0
0.5272255834053586,27.019955654102,610,677,eval_union,,99.5,2.4292186498641963,2.743435935974121,97.0,83.5
0.5280898876404494,25.782705099778273,611,646,eval_union,,99.5,2.4292186498641963,2.838485832214352,97.0,84.0
0.5254969749351772,25.184035476718407,608,631,eval_union,,99.5,2.4292186498641963,2.9505861079692837,97.0,84.5
0.5203111495246326,24.545454545454547,602,615,eval_union,,99.5,2.4292186498641963,3.0633385419845585,97.0,85.0
0.5185825410544511,23.66740576496674,600,593,eval_union,,99.5,2.4292186498641963,3.188520919084548,97.0,85.5
0.5142610198789974,22.78935698447894,595,571,eval_union,,99.5,2.4292186498641963,3.3199927473068236,97.0,86.0
0.5099394987035436,22.350332594235034,590,560,eval_union,,99.5,2.4292186498641963,3.461715782880787,97.0,86.5
0.5012964563526361,21.47228381374723,580,538,eval_union,,99.5,2.4292186498641963,3.611596016883839,97.0,87.0
0.49178910976663787,20.713968957871398,569,519,eval_union,,99.5,2.4292186498641963,3.757173776626587,97.0,87.5
0.48660328435609335,20.314855875831487,563,509,eval_union,,99.5,2.4292186498641963,3.9160948753356952,97.0,88.0
0.4788245462402766,19.636363636363637,554,492,eval_union,,99.5,2.4292186498641963,4.093383531570432,97.0,88.5
0.4736387208297321,19.43680709534368,548,487,eval_union,,99.5,2.4292186498641963,4.248846001625061,97.0,89.0
0.46326707000864303,18.558758314855876,536,465,eval_union,,99.5,2.4292186498641963,4.422906408309941,97.0,89.5
0.45721694036300775,18.119733924611975,529,454,eval_union,,99.5,2.4292186498641963,4.612645578384398,97.0,90.0
0.4407951598962835,17.441241685144124,510,437,eval_union,,99.5,2.4292186498641963,4.830001890659335,97.0,90.5
0.42178046672428693,16.762749445676278,488,420,eval_union,,99.5,2.4292186498641963,5.0861229276657305,97.0,91.0
0.4070872947277442,16.243902439024392,471,407,eval_union,,99.5,2.4292186498641963,5.32815319776535,97.0,91.5
0.3898012100259291,15.605321507760534,451,391,eval_union,,99.5,2.4292186498641963,5.616868019104008,97.0,92.0
0.37510803802938636,14.807095343680711,434,371,eval_union,,99.5,2.4292186498641963,5.945296394824982,97.0,92.5
0.35350043215211757,14.248337028824835,409,357,eval_union,,99.5,2.4292186498641963,6.349316420555114,97.0,93.0
0.33707865168539325,13.649667405764967,390,342,eval_union,,99.5,2.4292186498641963,6.733911137580873,97.0,93.5
0.3232497839239412,13.01108647450111,374,326,eval_union,,99.5,2.4292186498641963,7.210405616760242,97.0,94.0
0.3076923076923077,12.532150776053216,356,314,eval_union,,99.5,2.4292186498641963,7.767701828479767,97.0,94.5
0.29472774416594644,12.252771618625278,341,307,eval_union,,99.5,2.4292186498641963,8.446426439285242,97.0,95.0
0.2696629213483146,11.57427937915743,312,290,eval_union,,99.5,2.4292186498641963,9.173789854049673,97.0,95.5
0.24632670700086431,11.29490022172949,285,283,eval_union,,99.5,2.4292186498641963,10.049182777404791,97.0,96.0
0.2247191011235955,10.736141906873614,260,269,eval_union,,99.5,2.4292186498641963,10.926393294334403,97.0,96.5
0.20138288677614521,10.337028824833704,233,259,eval_union,,99.5,2.4292186498641963,12.192634134292597,97.0,97.0
0.17372515125324114,10.137472283813748,201,254,eval_union,,99.5,2.4292186498641963,13.360099530220038,97.0,97.5
0.14779602420051857,9.738359201773836,171,244,eval_union,,99.5,2.4292186498641963,14.429577312469451,97.0,98.0
0.11408815903197926,9.17960088691796,132,230,eval_union,,99.5,2.4292186498641963,15.970506649017327,97.0,98.5
0.09248055315471046,8.980044345898005,107,225,eval_union,,99.5,2.4292186498641963,20.09672775268556,97.0,99.0
0.05790838375108038,8.221729490022174,67,206,eval_union,,99.5,2.4292186498641963,27.69619127273558,97.0,99.5
0.5298184961106309,58.23059866962306,613,1459,eval_union,,99.5,2.249312744140625,0.10904895886778831,96.0,50.0
0.5324114088159032,57.83148558758315,616,1449,eval_union,,99.5,2.249312744140625,0.1301919303089378,96.0,50.5
0.5324114088159032,58.15077605321508,616,1457,eval_union,,99.5,2.249312744140625,0.15375760108232508,96.0,51.0
0.5350043215211755,58.03104212860311,619,1454,eval_union,,99.5,2.249312744140625,0.17413908205926418,96.0,51.5
0.5341400172860847,58.43015521064302,618,1464,eval_union,,99.5,2.249312744140625,0.1974159896373749,96.0,52.0
0.5341400172860847,58.669623059866964,618,1470,eval_union,,99.5,2.249312744140625,0.21588158383965503,96.0,52.5
0.5384615384615384,58.310421286031044,623,1461,eval_union,,99.5,2.249312744140625,0.23861214056611066,96.0,53.0
0.54019014693172,58.11086474501109,625,1456,eval_union,,99.5,2.249312744140625,0.26185544788837434,96.0,53.5
0.5427830596369922,58.15077605321508,628,1457,eval_union,,99.5,2.249312744140625,0.2824584150314332,96.0,54.0
0.547104580812446,57.91130820399113,633,1451,eval_union,,99.5,2.249312744140625,0.3039244891703129,96.0,54.5
0.5496974935177182,58.270509977827054,636,1460,eval_union,,99.5,2.249312744140625,0.3262671649456025,96.0,55.0
0.5514261019878998,58.0709534368071,638,1455,eval_union,,99.5,2.249312744140625,0.3467662724852562,96.0,55.5
0.554019014693172,57.99113082039912,641,1453,eval_union,,99.5,2.249312744140625,0.3696902775764466,96.0,56.0
0.5548833189282627,57.6319290465632,642,1444,eval_union,,99.5,2.249312744140625,0.39403564170002897,96.0,56.5
0.557476231633535,57.75166297117517,645,1447,eval_union,,99.5,2.249312744140625,0.4158895432949063,96.0,57.0
0.5548833189282627,57.43237250554324,642,1439,eval_union,,99.5,2.249312744140625,0.4408461287617683,96.0,57.5
0.5592048401037165,57.23281596452328,647,1434,eval_union,,99.5,2.249312744140625,0.4636224222183222,96.0,58.0
0.5592048401037165,56.51441241685144,647,1416,eval_union,,99.5,2.249312744140625,0.4862138393521306,96.0,58.5
0.5626620570440796,56.55432372505544,651,1417,eval_union,,99.5,2.249312744140625,0.5100289094448089,96.0,59.0
0.564390665514261,56.55432372505544,653,1417,eval_union,,99.5,2.249312744140625,0.53369487285614,96.0,59.5
0.5652549697493517,56.31485587583149,654,1411,eval_union,,99.5,2.249312744140625,0.5609069585800168,96.0,60.0
0.5635263612791702,56.11529933481153,652,1406,eval_union,,99.5,2.249312744140625,0.5843599221110344,96.0,60.5
0.567847882454624,55.63636363636364,657,1394,eval_union,,99.5,2.249312744140625,0.6091355311870574,96.0,61.0
0.5687121866897148,55.15742793791575,658,1382,eval_union,,99.5,2.249312744140625,0.6337484446167945,96.0,61.5
0.5687121866897148,55.11751662971176,658,1381,eval_union,,99.5,2.249312744140625,0.6624158799648286,96.0,62.0
0.567847882454624,54.99778270509978,657,1378,eval_union,,99.5,2.249312744140625,0.6881835907697678,96.0,62.5
0.5669835782195333,54.75831485587584,656,1372,eval_union,,99.5,2.249312744140625,0.7135676008462906,96.0,63.0
0.567847882454624,54.19955654101996,657,1358,eval_union,,99.5,2.249312744140625,0.7418914434313776,96.0,63.5
0.5661192739844425,53.5609756097561,655,1342,eval_union,,99.5,2.249312744140625,0.7703533840179444,96.0,64.0
0.564390665514261,53.32150776053216,653,1336,eval_union,,99.5,2.249312744140625,0.8025784644484519,96.0,64.5
0.5661192739844425,53.04212860310422,655,1329,eval_union,,99.5,2.249312744140625,0.8315627306699753,96.0,65.0
0.567847882454624,52.283813747228386,657,1310,eval_union,,99.5,2.249312744140625,0.8658838188648225,96.0,65.5
0.5687121866897148,51.68514412416852,658,1295,eval_union,,99.5,2.249312744140625,0.8965475130081176,96.0,66.0
0.567847882454624,51.126385809312644,657,1281,eval_union,,99.5,2.249312744140625,0.9232272216677666,96.0,66.5
0.5669835782195333,50.647450110864746,656,1269,eval_union,,99.5,2.249312744140625,0.9576035112142568,96.0,67.0
0.5661192739844425,50.248337028824835,655,1259,eval_union,,99.5,2.249312744140625,0.9907978430390358,96.0,67.5
0.5695764909248056,49.849223946784925,659,1249,eval_union,,99.5,2.249312744140625,1.0248948192596439,96.0,68.0
0.567847882454624,49.569844789356985,657,1242,eval_union,,99.5,2.249312744140625,1.0617841202020648,96.0,68.5
0.5713050993949871,48.69179600886918,661,1220,eval_union,,99.5,2.249312744140625,1.0956259822845453,96.0,69.0
0.5721694036300777,47.93348115299335,662,1201,eval_union,,99.5,2.249312744140625,1.1298832172155377,96.0,69.5
0.57476231633535,47.09534368070954,665,1180,eval_union,,99.5,2.249312744140625,1.1659016728401184,96.0,70.0
0.5756266205704408,46.45676274944568,666,1164,eval_union,,99.5,2.249312744140625,1.2029517996311185,96.0,70.5
0.5738980121002593,45.85809312638581,664,1149,eval_union,,99.5,2.249312744140625,1.2367551493644713,96.0,71.0
0.5721694036300777,45.05986696230599,662,1129,eval_union,,99.5,2.249312744140625,1.2753512686491013,96.0,71.5
0.57476231633535,44.54101995565411,665,1116,eval_union,,99.5,2.249312744140625,1.313337516784667,96.0,72.0
0.5738980121002593,43.70288248337029,664,1095,eval_union,,99.5,2.249312744140625,1.3550862908363333,96.0,72.5
0.57476231633535,43.2239467849224,665,1083,eval_union,,99.5,2.249312744140625,1.4004395008087156,96.0,73.0
0.5738980121002593,42.784922394678496,664,1072,eval_union,,99.5,2.249312744140625,1.447225480079651,96.0,73.5
0.5704407951598963,42.026607538802665,660,1053,eval_union,,99.5,2.249312744140625,1.4940763139724755,96.0,74.0
0.5687121866897148,41.108647450110865,658,1030,eval_union,,99.5,2.249312744140625,1.5394434517621989,96.0,74.5
0.5652549697493517,40.589800443458984,654,1017,eval_union,,99.5,2.249312744140625,1.5910484492778778,96.0,75.0
0.5652549697493517,40.19068736141907,654,1007,eval_union,,99.5,2.249312744140625,1.637551926970482,96.0,75.5
0.564390665514261,40.0709534368071,653,1004,eval_union,,99.5,2.249312744140625,1.6867225074768064,96.0,76.0
0.5617977528089888,39.91130820399113,650,1000,eval_union,,99.5,2.249312744140625,1.7353397941589357,96.0,76.5
0.5566119273984442,39.35254988913526,644,986,eval_union,,99.5,2.249312744140625,1.789190582036973,96.0,77.0
0.5522904062229905,38.51441241685144,639,965,eval_union,,99.5,2.249312744140625,1.845455855131149,96.0,77.5
0.5522904062229905,37.71618625277162,639,945,eval_union,,99.5,2.249312744140625,1.907536187171936,96.0,78.0
0.550561797752809,37.15742793791575,637,931,eval_union,,99.5,2.249312744140625,1.968847541213037,96.0,78.5
0.5479688850475367,36.43902439024391,634,913,eval_union,,99.5,2.249312744140625,2.030156440734863,96.0,79.0
0.543647363872083,35.68070953436808,629,894,eval_union,,99.5,2.249312744140625,2.1054047334194186,96.0,79.5
0.5427830596369922,35.04212860310422,628,878,eval_union,,99.5,2.249312744140625,2.1719389438629153,96.0,80.0
0.5427830596369922,34.32372505543238,628,860,eval_union,,99.5,2.249312744140625,2.2400103437900545,96.0,80.5
0.5419187554019015,33.40576496674058,627,837,eval_union,,99.5,2.249312744140625,2.3093816184997573,96.0,81.0
0.5427830596369922,32.527716186252775,628,815,eval_union,,99.5,2.249312744140625,2.389580998420715,96.0,81.5
0.5367329299913569,31.68957871396896,621,794,eval_union,,99.5,2.249312744140625,2.465525913238525,96.0,82.0
0.5358686257562663,30.811529933481154,620,772,eval_union,,99.5,2.249312744140625,2.550545418262481,96.0,82.5
0.533275713050994,29.733924611973396,617,745,eval_union,,99.5,2.249312744140625,2.642178962230681,96.0,83.0
0.5315471045808124,29.135254988913527,615,730,eval_union,,99.5,2.249312744140625,2.743435935974121,96.0,83.5
0.5324114088159032,27.898004434589804,616,699,eval_union,,99.5,2.249312744140625,2.838485832214352,96.0,84.0
0.5298184961106309,27.299334811529935,613,684,eval_union,,99.5,2.249312744140625,2.9505861079692837,96.0,84.5
0.5246326707000865,26.66075388026608,607,668,eval_union,,99.5,2.249312744140625,3.0633385419845585,96.0,85.0
0.5229040622299049,25.782705099778273,605,646,eval_union,,99.5,2.249312744140625,3.188520919084548,96.0,85.5
0.5185825410544511,24.904656319290467,600,624,eval_union,,99.5,2.249312744140625,3.3199927473068236,96.0,86.0
0.5142610198789974,24.465631929046566,595,613,eval_union,,99.5,2.249312744140625,3.461715782880787,96.0,86.5
0.5056179775280899,23.58758314855876,585,591,eval_union,,99.5,2.249312744140625,3.611596016883839,96.0,87.0
0.4961106309420916,22.82926829268293,574,572,eval_union,,99.5,2.249312744140625,3.757173776626587,96.0,87.5
0.4909248055315471,22.43015521064302,568,562,eval_union,,99.5,2.249312744140625,3.9160948753356952,96.0,88.0
0.48314606741573035,21.79157427937916,559,546,eval_union,,99.5,2.249312744140625,4.093383531570432,96.0,88.5
0.4788245462402766,21.552106430155213,554,540,eval_union,,99.5,2.249312744140625,4.248846001625061,96.0,89.0
0.46845289541918755,20.674057649667407,542,518,eval_union,,99.5,2.249312744140625,4.422906408309941,96.0,89.5
0.46240276577355227,20.235033259423506,535,507,eval_union,,99.5,2.249312744140625,4.612645578384398,96.0,90.0
0.445980985306828,19.556541019955656,516,490,eval_union,,99.5,2.249312744140625,4.830001890659335,96.0,90.5
0.4278305963699222,18.798226164079825,495,471,eval_union,,99.5,2.249312744140625,5.0861229276657305,96.0,91.0
0.4140017286084702,18.23946784922395,479,457,eval_union,,99.5,2.249312744140625,5.32815319776535,96.0,91.5
0.39671564390665515,17.60088691796009,459,441,eval_union,,99.5,2.249312744140625,5.616868019104008,96.0,92.0
0.3811581676750216,16.88248337028825,441,423,eval_union,,99.5,2.249312744140625,5.945296394824982,96.0,92.5
0.3595505617977528,16.323725055432373,416,409,eval_union,,99.5,2.249312744140625,6.349316420555114,96.0,93.0
0.34312878133102853,15.725055432372507,397,394,eval_union,,99.5,2.249312744140625,6.733911137580873,96.0,93.5
0.3292999135695765,15.086474501108649,381,378,eval_union,,99.5,2.249312744140625,7.210405616760242,96.0,94.0
0.31374243733794294,14.607538802660756,363,366,eval_union,,99.5,2.249312744140625,7.767701828479767,96.0,94.5
0.30077787381158166,14.328159645232818,348,359,eval_union,,99.5,2.249312744140625,8.446426439285242,96.0,95.0
0.2757130509939499,13.649667405764967,319,342,eval_union,,99.5,2.249312744140625,9.173789854049673,96.0,95.5
0.25237683664649957,13.37028824833703,292,335,eval_union,,99.5,2.249312744140625,10.049182777404791,96.0,96.0
0.23076923076923078,12.811529933481154,267,321,eval_union,,99.5,2.249312744140625,10.926393294334403,96.0,96.5
0.20829732065687123,12.372505543237251,241,310,eval_union,,99.5,2.249312744140625,12.192634134292597,96.0,97.0
0.18063958513396716,12.172949002217296,209,305,eval_union,,99.5,2.249312744140625,13.360099530220038,96.0,97.5
0.15557476231633535,11.733924611973393,180,294,eval_union,,99.5,2.249312744140625,14.429577312469451,96.0,98.0
0.12273120138288678,11.135254988913527,142,279,eval_union,,99.5,2.249312744140625,15.970506649017327,96.0,98.5
0.10112359550561797,10.935698447893571,117,274,eval_union,,99.5,2.249312744140625,20.09672775268556,96.0,99.0
0.0665514261019879,10.177383592017739,77,255,eval_union,,99.5,2.249312744140625,27.69619127273558,96.0,99.5
0.5341400172860847,60.86474501108648,618,1525,eval_union,,99.5,2.102546548843381,0.10904895886778831,95.0,50.0
0.5367329299913569,60.465631929046566,621,1515,eval_union,,99.5,2.102546548843381,0.1301919303089378,95.0,50.5
0.5367329299913569,60.784922394678496,621,1523,eval_union,,99.5,2.102546548843381,0.15375760108232508,95.0,51.0
0.5384615384615384,60.705099778270515,623,1521,eval_union,,99.5,2.102546548843381,0.17413908205926418,95.0,51.5
0.5375972342264477,61.104212860310426,622,1531,eval_union,,99.5,2.102546548843381,0.1974159896373749,95.0,52.0
0.5375972342264477,61.343680709534375,622,1537,eval_union,,99.5,2.102546548843381,0.21588158383965503,95.0,52.5
0.5419187554019015,60.984478935698455,627,1528,eval_union,,99.5,2.102546548843381,0.23861214056611066,95.0,53.0
0.543647363872083,60.784922394678496,629,1523,eval_union,,99.5,2.102546548843381,0.26185544788837434,95.0,53.5
0.5462402765773552,60.824833702882486,632,1524,eval_union,,99.5,2.102546548843381,0.2824584150314332,95.0,54.0
0.550561797752809,60.585365853658544,637,1518,eval_union,,99.5,2.102546548843381,0.3039244891703129,95.0,54.5
0.5531547104580813,60.944567627494465,640,1527,eval_union,,99.5,2.102546548843381,0.3262671649456025,95.0,55.0
0.5548833189282627,60.745011086474506,642,1522,eval_union,,99.5,2.102546548843381,0.3467662724852562,95.0,55.5
0.557476231633535,60.665188470066525,645,1520,eval_union,,99.5,2.102546548843381,0.3696902775764466,95.0,56.0
0.5583405358686258,60.305986696230605,646,1511,eval_union,,99.5,2.102546548843381,0.39403564170002897,95.0,56.5
0.560933448573898,60.425720620842576,649,1514,eval_union,,99.5,2.102546548843381,0.4158895432949063,95.0,57.0
0.5583405358686258,60.106430155210646,646,1506,eval_union,,99.5,2.102546548843381,0.4408461287617683,95.0,57.5
0.5626620570440796,59.906873614190694,651,1501,eval_union,,99.5,2.102546548843381,0.4636224222183222,95.0,58.0
0.5626620570440796,59.228381374722844,651,1484,eval_union,,99.5,2.102546548843381,0.4862138393521306,95.0,58.5
0.5661192739844425,59.268292682926834,655,1485,eval_union,,99.5,2.102546548843381,0.5100289094448089,95.0,59.0
0.567847882454624,59.268292682926834,657,1485,eval_union,,99.5,2.102546548843381,0.53369487285614,95.0,59.5
0.5687121866897148,59.028824833702885,658,1479,eval_union,,99.5,2.102546548843381,0.5609069585800168,95.0,60.0
0.5669835782195333,58.82926829268293,656,1474,eval_union,,99.5,2.102546548843381,0.5843599221110344,95.0,60.5
0.5713050993949871,58.350332594235034,661,1462,eval_union,,99.5,2.102546548843381,0.6091355311870574,95.0,61.0
0.5721694036300777,57.87139689578714,662,1450,eval_union,,99.5,2.102546548843381,0.6337484446167945,95.0,61.5
0.5721694036300777,57.83148558758315,662,1449,eval_union,,99.5,2.102546548843381,0.6624158799648286,95.0,62.0
0.5713050993949871,57.71175166297118,661,1446,eval_union,,99.5,2.102546548843381,0.6881835907697678,95.0,62.5
0.5704407951598963,57.47228381374723,660,1440,eval_union,,99.5,2.102546548843381,0.7135676008462906,95.0,63.0
0.5713050993949871,56.91352549889136,661,1426,eval_union,,99.5,2.102546548843381,0.7418914434313776,95.0,63.5
0.5695764909248056,56.2749445676275,659,1410,eval_union,,99.5,2.102546548843381,0.7703533840179444,95.0,64.0
0.567847882454624,56.03547671840355,657,1404,eval_union,,99.5,2.102546548843381,0.8025784644484519,95.0,64.5
0.5695764909248056,55.75609756097561,659,1397,eval_union,,99.5,2.102546548843381,0.8315627306699753,95.0,65.0
0.5713050993949871,54.99778270509978,661,1378,eval_union,,99.5,2.102546548843381,0.8658838188648225,95.0,65.5
0.5721694036300777,54.39911308203992,662,1363,eval_union,,99.5,2.102546548843381,0.8965475130081176,95.0,66.0
0.5713050993949871,53.84035476718404,661,1349,eval_union,,99.5,2.102546548843381,0.9232272216677666,95.0,66.5
0.5704407951598963,53.36141906873615,660,1337,eval_union,,99.5,2.102546548843381,0.9576035112142568,95.0,67.0
0.5695764909248056,52.96230598669624,659,1327,eval_union,,99.5,2.102546548843381,0.9907978430390358,95.0,67.5
0.5730337078651685,52.563192904656326,663,1317,eval_union,,99.5,2.102546548843381,1.0248948192596439,95.0,68.0
0.5713050993949871,52.283813747228386,661,1310,eval_union,,99.5,2.102546548843381,1.0617841202020648,95.0,68.5
0.57476231633535,51.405764966740584,665,1288,eval_union,,99.5,2.102546548843381,1.0956259822845453,95.0,69.0
0.5756266205704408,50.647450110864746,666,1269,eval_union,,99.5,2.102546548843381,1.1298832172155377,95.0,69.5
0.5782195332757131,49.769401330376944,669,1247,eval_union,,99.5,2.102546548843381,1.1659016728401184,95.0,70.0
0.5790838375108038,49.130820399113084,670,1231,eval_union,,99.5,2.102546548843381,1.2029517996311185,95.0,70.5
0.5773552290406223,48.49223946784923,668,1215,eval_union,,99.5,2.102546548843381,1.2367551493644713,95.0,71.0
0.5764909248055315,47.73392461197339,667,1196,eval_union,,99.5,2.102546548843381,1.2753512686491013,95.0,71.5
0.5790838375108038,47.21507760532151,670,1183,eval_union,,99.5,2.102546548843381,1.313337516784667,95.0,72.0
0.5782195332757131,46.3769401330377,669,1162,eval_union,,99.5,2.102546548843381,1.3550862908363333,95.0,72.5
0.5790838375108038,45.8980044345898,670,1150,eval_union,,99.5,2.102546548843381,1.4004395008087156,95.0,73.0
0.5782195332757131,45.49889135254989,669,1140,eval_union,,99.5,2.102546548843381,1.447225480079651,95.0,73.5
0.57476231633535,44.74057649667406,665,1121,eval_union,,99.5,2.102546548843381,1.4940763139724755,95.0,74.0
0.5730337078651685,43.82261640798227,663,1098,eval_union,,99.5,2.102546548843381,1.5394434517621989,95.0,74.5
0.5695764909248056,43.30376940133038,659,1085,eval_union,,99.5,2.102546548843381,1.5910484492778778,95.0,75.0
0.5695764909248056,42.90465631929047,659,1075,eval_union,,99.5,2.102546548843381,1.637551926970482,95.0,75.5
0.5687121866897148,42.784922394678496,658,1072,eval_union,,99.5,2.102546548843381,1.6867225074768064,95.0,76.0
0.5661192739844425,42.625277161862535,655,1068,eval_union,,99.5,2.102546548843381,1.7353397941589357,95.0,76.5
0.560933448573898,42.066518847006655,649,1054,eval_union,,99.5,2.102546548843381,1.789190582036973,95.0,77.0
0.5566119273984442,41.228381374722844,644,1033,eval_union,,99.5,2.102546548843381,1.845455855131149,95.0,77.5
0.5566119273984442,40.43015521064302,644,1013,eval_union,,99.5,2.102546548843381,1.907536187171936,95.0,78.0
0.5548833189282627,39.87139689578714,642,999,eval_union,,99.5,2.102546548843381,1.968847541213037,95.0,78.5
0.5522904062229905,39.1529933481153,639,981,eval_union,,99.5,2.102546548843381,2.030156440734863,95.0,79.0
0.5479688850475367,38.39467849223947,634,962,eval_union,,99.5,2.102546548843381,2.1054047334194186,95.0,79.5
0.547104580812446,37.75609756097561,633,946,eval_union,,99.5,2.102546548843381,2.1719389438629153,95.0,80.0
0.547104580812446,37.03769401330377,633,928,eval_union,,99.5,2.102546548843381,2.2400103437900545,95.0,80.5
0.5462402765773552,36.11973392461198,632,905,eval_union,,99.5,2.102546548843381,2.3093816184997573,95.0,81.0
0.547104580812446,35.28159645232816,633,884,eval_union,,99.5,2.102546548843381,2.389580998420715,95.0,81.5
0.5410544511668107,34.44345898004435,626,863,eval_union,,99.5,2.102546548843381,2.465525913238525,95.0,82.0
0.54019014693172,33.565410199556545,625,841,eval_union,,99.5,2.102546548843381,2.550545418262481,95.0,82.5
0.5375972342264477,32.487804878048784,622,814,eval_union,,99.5,2.102546548843381,2.642178962230681,95.0,83.0
0.5358686257562663,31.92904656319291,620,800,eval_union,,99.5,2.102546548843381,2.743435935974121,95.0,83.5
0.5367329299913569,30.731707317073173,621,770,eval_union,,99.5,2.102546548843381,2.838485832214352,95.0,84.0
0.5341400172860847,30.133037694013307,618,755,eval_union,,99.5,2.102546548843381,2.9505861079692837,95.0,84.5
0.5289541918755402,29.454545454545457,612,738,eval_union,,99.5,2.102546548843381,3.0633385419845585,95.0,85.0
0.5272255834053586,28.61640798226164,610,717,eval_union,,99.5,2.102546548843381,3.188520919084548,95.0,85.5
0.5229040622299049,27.698447893569845,605,694,eval_union,,99.5,2.102546548843381,3.3199927473068236,95.0,86.0
0.5185825410544511,27.259423503325944,600,683,eval_union,,99.5,2.102546548843381,3.461715782880787,95.0,86.5
0.5108038029386344,26.34146341463415,591,660,eval_union,,99.5,2.102546548843381,3.611596016883839,95.0,87.0
0.5012964563526361,25.583148558758317,580,641,eval_union,,99.5,2.102546548843381,3.757173776626587,95.0,87.5
0.4969749351771824,25.144124168514413,575,630,eval_union,,99.5,2.102546548843381,3.9160948753356952,95.0,88.0
0.4891961970613656,24.505543237250556,566,614,eval_union,,99.5,2.102546548843381,4.093383531570432,95.0,88.5
0.4848746758859118,24.26607538802661,561,608,eval_union,,99.5,2.102546548843381,4.248846001625061,95.0,89.0
0.47450302506482284,23.388026607538805,549,586,eval_union,,99.5,2.102546548843381,4.422906408309941,95.0,89.5
0.46845289541918755,22.9490022172949,542,575,eval_union,,99.5,2.102546548843381,4.612645578384398,95.0,90.0
0.452895419187554,22.230598669623063,524,557,eval_union,,99.5,2.102546548843381,4.830001890659335,95.0,90.5
