Recall,FP_h,TP,FP,evaluator,th,alpha,pctl
0.059636992221261884,15.884700665188472,69,398,eval_at,1.1246536544911452,0.0,84.19999999999919
0.05790838375108038,15.884700665188472,67,398,eval_at,1.129604340734136,0.0,84.29999999999919
0.06050129645635264,15.884700665188472,70,398,eval_at,1.1359280015157327,0.0,84.39999999999918
0.06222990492653414,16.044345898004437,72,402,eval_at,1.1429820488903137,0.0,84.49999999999918
0.06136560069144339,16.004434589800443,71,401,eval_at,1.1489422909192561,0.0,84.59999999999917
0.058772687986171135,16.203991130820402,68,406,eval_at,1.1540657723682224,0.0,84.69999999999916
0.05790838375108038,16.283813747228383,67,408,eval_at,1.159338924880291,0.0,84.79999999999916
0.05790838375108038,16.403547671840357,67,411,eval_at,1.1641673093807663,0.0,84.89999999999915
0.059636992221261884,16.203991130820402,69,406,eval_at,1.1694302403175818,0.0,84.99999999999915
0.06050129645635264,16.044345898004437,70,402,eval_at,1.1745439177311672,0.0,85.09999999999914
0.06050129645635264,15.764966740576497,70,395,eval_at,1.1796338191605644,0.0,85.19999999999914
0.058772687986171135,15.764966740576497,68,395,eval_at,1.1860446122035544,0.0,85.29999999999913
0.05790838375108038,15.725055432372507,67,394,eval_at,1.1914132593782987,0.0,85.39999999999912
0.05790838375108038,15.645232815964524,67,392,eval_at,1.1969657755582506,0.0,85.49999999999912
0.056179775280898875,15.565410199556542,65,390,eval_at,1.2023509887593193,0.0,85.59999999999911
0.05445116681071737,15.48558758314856,63,388,eval_at,1.206891195244424,0.0,85.69999999999911
0.05445116681071737,15.525498891352552,63,389,eval_at,1.2127726769475011,0.0,85.7999999999991
0.05358686257562662,15.565410199556542,62,390,eval_at,1.2180733696999875,0.0,85.8999999999991
0.05185825410544512,15.246119733924614,60,382,eval_at,1.2233086545682332,0.0,85.99999999999909
0.05012964563526361,15.206208425720622,58,381,eval_at,1.2285800143763763,0.0,86.09999999999908
0.049265341400172864,15.206208425720622,57,381,eval_at,1.233958707498461,0.0,86.19999999999908
0.049265341400172864,15.325942350332596,57,384,eval_at,1.240395361854557,0.0,86.29999999999907
0.05012964563526361,15.246119733924614,58,382,eval_at,1.2454724899126404,0.0,86.39999999999907
0.04840103716508211,15.325942350332596,56,384,eval_at,1.2510364529871396,0.0,86.49999999999906
0.04840103716508211,15.365853658536587,56,385,eval_at,1.256172617468452,0.0,86.59999999999906
0.04840103716508211,15.126385809312639,56,379,eval_at,1.2616011340374929,0.0,86.69999999999905
0.049265341400172864,15.006651884700666,57,376,eval_at,1.2662765191590917,0.0,86.79999999999905
0.049265341400172864,14.926829268292684,57,374,eval_at,1.2736731540715338,0.0,86.89999999999904
0.04753673292999136,14.966740576496676,55,375,eval_at,1.2799214356294626,0.0,86.99999999999903
0.04753673292999136,14.727272727272728,55,369,eval_at,1.2853585977022821,0.0,87.09999999999903
0.04840103716508211,14.487804878048781,56,363,eval_at,1.2907938298805863,0.0,87.19999999999902
0.049265341400172864,14.44789356984479,57,362,eval_at,1.2974739773104231,0.0,87.29999999999902
0.05012964563526361,14.44789356984479,58,362,eval_at,1.3013474692158546,0.0,87.39999999999901
0.049265341400172864,14.328159645232818,57,359,eval_at,1.307368387302577,0.0,87.499999999999
0.049265341400172864,14.368070953436808,57,360,eval_at,1.312767769568731,0.0,87.599999999999
0.04840103716508211,14.368070953436808,56,360,eval_at,1.3176248547553064,0.0,87.699999999999
0.05012964563526361,14.288248337028826,58,358,eval_at,1.3226510714072264,0.0,87.79999999999899
0.05012964563526361,14.208425720620843,58,356,eval_at,1.3284218736330522,0.0,87.89999999999898
0.049265341400172864,14.168514412416853,57,355,eval_at,1.3328115084148897,0.0,87.99999999999898
0.049265341400172864,13.889135254988915,57,348,eval_at,1.339503897260852,0.0,88.09999999999897
0.049265341400172864,13.849223946784923,57,347,eval_at,1.3452784056223097,0.0,88.19999999999897
0.04840103716508211,13.609756097560977,56,341,eval_at,1.3510035220991006,0.0,88.29999999999896
0.046672428694900604,13.529933481152995,54,339,eval_at,1.3562497892605965,0.0,88.39999999999895
0.0449438202247191,13.450110864745012,52,337,eval_at,1.3618651632614975,0.0,88.49999999999895
0.0449438202247191,13.090909090909092,52,328,eval_at,1.3665534989738801,0.0,88.59999999999894
0.04235090751944685,13.01108647450111,49,326,eval_at,1.3740670155079164,0.0,88.69999999999894
0.04148660328435609,12.971175166297119,48,325,eval_at,1.380039313704253,0.0,88.79999999999893
0.04062229904926534,13.01108647450111,47,326,eval_at,1.3861131037393173,0.0,88.89999999999893
0.04235090751944685,12.851441241685146,49,322,eval_at,1.3914408813045012,0.0,88.99999999999892
0.04235090751944685,12.851441241685146,49,322,eval_at,1.398037375512785,0.0,89.09999999999891
0.04235090751944685,12.811529933481154,49,321,eval_at,1.4040059053814147,0.0,89.19999999999891
0.043215211754537596,12.891352549889136,50,323,eval_at,1.4094020581078188,0.0,89.2999999999989
0.04235090751944685,12.811529933481154,49,321,eval_at,1.4154608779356685,0.0,89.3999999999989
0.04062229904926534,12.651884700665189,47,317,eval_at,1.4206579657995275,0.0,89.49999999999889
0.04062229904926534,12.532150776053216,47,314,eval_at,1.42476128376995,0.0,89.59999999999889
0.04062229904926534,12.252771618625278,47,307,eval_at,1.4296870804686521,0.0,89.69999999999888
0.03889369057908384,12.053215077605323,45,302,eval_at,1.4351398298741036,0.0,89.79999999999887
0.03975799481417459,12.053215077605323,46,302,eval_at,1.4415412171345776,0.0,89.89999999999887
0.03975799481417459,11.853658536585368,46,297,eval_at,1.4493495381541424,0.0,89.99999999999886
0.03975799481417459,11.813747228381375,46,296,eval_at,1.4568917760534228,0.0,90.09999999999886
0.03975799481417459,11.65410199556541,46,292,eval_at,1.4642123261830289,0.0,90.19999999999885
0.04148660328435609,11.61419068736142,48,291,eval_at,1.472756726632171,0.0,90.29999999999885
0.043215211754537596,11.57427937915743,50,290,eval_at,1.4786874924291424,0.0,90.39999999999884
0.04062229904926534,11.414634146341465,47,286,eval_at,1.4867738412877296,0.0,90.49999999999883
0.03975799481417459,11.414634146341465,46,286,eval_at,1.4927250114471482,0.0,90.59999999999883
0.03802938634399308,11.374722838137473,44,285,eval_at,1.499253596616971,0.0,90.69999999999882
0.03802938634399308,11.29490022172949,44,283,eval_at,1.5056648683288658,0.0,90.79999999999882
