pctl_q,theta_q,pctl_p,theta_p,Recall,FP_h,TP,FP,Pred
98,2.663555364608762,67.0,0.9106361728906633,0.5280898876404494,47.13525498891353,611,1181,1792
98,2.663555364608762,67.5,0.9385085552930833,0.5289541918755402,46.85587583148559,612,1174,1786
98,2.663555364608762,68.0,0.9666943550109866,0.5358686257562663,46.25720620842572,620,1159,1779
98,2.663555364608762,68.5,0.9929769545793534,0.5367329299913569,45.73835920177384,621,1146,1767
98,2.663555364608762,69.0,1.0231032216548914,0.5375972342264477,45.019955654102,622,1128,1750
98,2.663555364608762,69.5,1.0563565552234644,0.5350043215211755,44.1419068736142,619,1106,1725
98,2.663555364608762,70.0,1.0908433079719542,0.5350043215211755,43.742793791574286,619,1096,1715
98,2.663555364608762,70.5,1.1248327416181563,0.5341400172860847,43.064301552106436,618,1079,1697
98,2.663555364608762,71.0,1.1584407019615157,0.5358686257562663,42.54545454545455,620,1066,1686
98,2.663555364608762,71.5,1.1988615226745605,0.5358686257562663,41.787139689578716,620,1047,1667
98,2.663555364608762,72.0,1.23315447807312,0.5375972342264477,41.068736141906875,622,1029,1651
98,2.663555364608762,72.5,1.2662764459848403,0.5384615384615384,40.15077605321508,623,1006,1629
98,2.663555364608762,73.0,1.3011794543266295,0.5384615384615384,39.87139689578714,623,999,1622
98,2.663555364608762,73.5,1.3419092965126038,0.5341400172860847,38.95343680709534,618,976,1594
98,2.663555364608762,74.0,1.37932553768158,0.5324114088159032,38.03547671840355,616,953,1569
98,2.663555364608762,74.5,1.4226888734102243,0.5298184961106309,36.95787139689579,613,926,1539
98,2.663555364608762,75.0,1.4639769792556763,0.526361279170268,36.4789356984479,609,914,1523
98,2.663555364608762,75.5,1.5006821799278272,0.5246326707000865,35.64079822616408,607,893,1500
98,2.663555364608762,76.0,1.5416811180114744,0.5220397579948142,34.80266075388027,604,872,1476
98,2.663555364608762,76.5,1.590722234249115,0.5220397579948142,34.00443458980045,604,852,1456
98,2.663555364608762,77.0,1.6407452356815342,0.5211754537597234,32.807095343680714,603,822,1425
98,2.663555364608762,77.5,1.6886990547180165,0.5177182368193605,32.248337028824835,599,808,1407
98,2.663555364608762,78.0,1.7344632649421694,0.5151253241140882,31.33037694013304,596,785,1381
98,2.663555364608762,78.5,1.7916628944873827,0.5099394987035436,30.691796008869183,590,769,1359
98,2.663555364608762,79.0,1.8576587069034574,0.5038893690579084,30.133037694013307,583,755,1338
98,2.663555364608762,79.5,1.9154004043340684,0.5021607605877269,29.294900221729492,581,734,1315
98,2.663555364608762,80.0,1.9741851329803468,0.49870354364736386,28.45676274944568,577,713,1290
98,2.663555364608762,80.5,2.036969654560089,0.4995678478824546,27.937915742793795,578,700,1278
98,2.663555364608762,81.0,2.102254722118378,0.4961106309420916,27.219512195121954,574,682,1256
98,2.663555364608762,81.5,2.175994237661361,0.49178910976663787,26.261640798226168,569,658,1227
98,2.663555364608762,82.0,2.248897409439087,0.4874675885911841,25.543237250554327,564,640,1204
98,2.663555364608762,82.5,2.3326381504535667,0.4857389801210026,24.62527716186253,562,617,1179
